iteration    condNo_k2
2621.43   1.06595068
2622.43   1.06595068
2623.43   1.06595068
2624.43   1.06595068
2625.43   1.06595068
2626.43   1.06595068
2627.43   1.06595068
2628.43   1.06595068
2629.43   1.06595068
2630.43   1.06595068
2631.43   1.06595068
2632.43   1.06595068
2633.43   1.06595068
2634.43   1.06595068
2635.44   1.06595068
2636.44   1.06595068
2637.44   1.06595068
2638.44   1.06595068
2639.44   1.06595068
2640.44   1.06595068
2641.44   1.06595068
2642.44   1.06595068
2643.44   1.06595068
2644.44   1.06595068
2645.44   1.06595068
2646.44   1.06595068
2647.44   1.06595068
2648.44   1.06595068
2649.44   1.06595068
2650.44   1.06595068
2651.44   1.06595068
2652.44   1.06595068
2653.44   1.06595068
2654.44   1.06595068
2655.44   1.06595068
2656.44   1.06595068
2657.44   1.06595068
2658.44   1.06595068
2659.44   1.06595068
2660.44   1.06595068
2661.44   1.06595068
2662.44   1.06595068
2663.44   1.06595068
2664.44   1.06595068
2665.44   1.06595068
2666.44   1.06595068
2667.44   1.06595068
2668.44   1.06595068
2669.44   1.06595068
2670.44   1.06595068
2671.44   1.06595068
2672.44   1.06595068
2673.44   1.06595068
2674.44   1.06595068
2675.44   1.06595068
2676.44   1.06595068
2677.44   1.06595068
2678.44   1.06595068
2679.44   1.06595068
2680.44   1.06595068
2681.44   1.06595068
2682.44   1.06595068
2683.44   1.06595068
2684.44   1.06595068
2685.44   1.06595068
2686.44   1.06595068
2687.44   1.06595068
2688.44   1.06595068
2689.44   1.06595068
2690.44   1.06595068
2691.44   1.06595068
2692.44   1.06595068
2693.44   1.06595068
2694.44   1.06595068
2695.44   1.06595068
2696.45   1.06595068
2697.45   1.06595068
2698.45   1.06595068
2699.45   1.06595068
2700.45   1.06595068
2701.45   1.06595068
2702.45   1.06595068
2703.45   1.06595068
2704.45   1.06595068
2705.45   1.06595068
2706.45   1.06595068
2707.45   1.06595068
2708.45   1.06595068
2709.45   1.06595068
2710.45   1.06595068
2711.45   1.06595068
2712.45   1.06595068
2713.45   1.06595068
2714.45   1.06595068
2715.45   1.06595068
2716.45   1.06595068
2717.45   1.06595068
2718.45   1.06595068
2719.45   1.06595068
2720.45   1.06595068
2721.45   1.06595068
2722.45   1.06595068
2723.45   1.06595068
2724.45   1.06595068
2725.45   1.06595068
2726.45   1.06595068
2727.45   1.06595068
2728.45   1.06595068
2729.45   1.06595068
2730.45   1.06595068
2731.45   1.06595068
2732.45   1.06595068
2733.45   1.06595068
2734.45   1.06595068
2735.45   1.06595068
2736.45   1.06595068
2737.45   1.06595068
2738.45   1.06595068
2739.45   1.06595068
2740.45   1.06595068
2741.45   1.06595068
2742.45   1.06595068
2743.45   1.06595068
2744.45   1.06595068
2745.45   1.06595068
2746.45   1.06595068
2747.45   1.06595068
2748.45   1.06595068
2749.45   1.06595068
2750.45   1.06595068
2751.45   1.06595068
2752.45   1.06595068
2753.45   1.06595068
2754.45   1.06595068
2755.45   1.06595068
2756.46   1.06595068
2757.46   1.06595068
2758.46   1.06595068
2759.46   1.06595068
2760.46   1.06595068
2761.46   1.06595068
2762.46   1.06595068
2763.46   1.06595068
2764.46   1.06595068
2765.46   1.06595068
2766.46   1.06595068
2767.46   1.06595068
2768.46   1.06595068
2769.46   1.06595068
2770.46   1.06595068
2771.46   1.06595068
2772.46   1.06595068
2773.46   1.06595068
2774.46   1.06595068
2775.46   1.06595068
2776.46   1.06595068
2777.46   1.06595068
2778.46   1.06595068
2779.46   1.06595068
2780.46   1.06595068
2781.46   1.06595068
2782.46   1.06595068
2783.46   1.06595068
2784.46   1.06595068
2785.46   1.06595068
2786.46   1.06595068
2787.46   1.06595068
2788.46   1.06595068
2789.46   1.06595068
2790.46   1.06595068
2791.46   1.06595068
2792.46   1.06595068
2793.46   1.06595068
2794.46   1.06595068
2795.46   1.06595068
2796.46   1.06595068
2797.46   1.06595068
2798.46   1.06595068
2799.46   1.06595068
2800.46   1.06595068
2801.46   1.06595068
2802.46   1.06595068
2803.46   1.06595068
2804.46   1.06595068
2805.46   1.06595068
2806.46   1.06595068
2807.46   1.06595068
2808.46   1.06595068
2809.46   1.06595068
2810.46   1.06595068
2811.46   1.06595068
2812.46   1.06595068
2813.46   1.06595068
2814.46   1.06595068
2815.46   1.06595068
2816.46   1.06595068
2817.47   1.06595068
2818.47   1.06595068
2819.47   1.06595068
2820.47   1.06595068
2821.47   1.06595068
2822.47   1.06595068
2823.47   1.06595068
2824.47   1.06595068
2825.47   1.06595068
2826.47   1.06595068
2827.47   1.06595068
2828.47   1.06595068
2829.47   1.06595068
2830.47   1.06595068
2831.47   1.06595068
2832.47   1.06595068
2833.47   1.06595068
2834.47   1.06595068
2835.47   1.06595068
2836.47   1.06595068
2837.47   1.06595068
2838.47   1.06595068
2839.47   1.06595068
2840.47   1.06595068
2841.47   1.06595068
2842.47   1.06595068
2843.47   1.06595068
2844.47   1.06595068
2845.47   1.06595068
2846.47   1.06595068
2847.47   1.06595068
2848.47   1.06595068
2849.47   1.06595068
2850.47   1.06595068
2851.47   1.06595068
2852.47   1.06595068
2853.47   1.06595068
2854.47   1.06595068
2855.47   1.06595068
2856.47   1.06595068
2857.47   1.06595068
2858.47   1.06595068
2859.47   1.06595068
2860.47   1.06595068
2861.47   1.06595068
2862.47   1.06595068
2863.47   1.06595068
2864.47   1.06595068
2865.47   1.06595068
2866.47   1.06595068
2867.47   1.06595068
2868.47   1.06595068
2869.47   1.06595068
2870.47   1.06595068
2871.47   1.06595068
2872.47   1.06595068
2873.47   1.06595068
2874.47   1.06595068
2875.47   1.06595068
2876.47   1.06595068
2877.47   1.06595068
2878.48   1.06595068
2879.48   1.06595068
2880.48   1.06595068
2881.48   1.06595068
2882.48   1.06595068
2883.48   1.06595068
2884.48   1.06595068
2885.48   1.06595068
2886.48   1.06595068
2887.48   1.06595068
2888.48   1.06595068
2889.48   1.06595068
2890.48   1.06595068
2891.48   1.06595068
2892.48   1.06595068
2893.48   1.06595068
2894.48   1.06595068
2895.48   1.06595068
2896.48   1.06595068
2897.48   1.06595068
2898.48   1.06595068
2899.48   1.06595068
2900.48   1.06595068
2901.48   1.06595068
2902.48   1.06595068
2903.48   1.06595068
2904.48   1.06595068
2905.48   1.06595068
2906.48   1.06595068
2907.48   1.06595068
2908.48   1.06595068
2909.48   1.06595068
2910.48   1.06595068
2911.48   1.06595068
2912.48   1.06595068
2913.48   1.06595068
2914.48   1.06595068
2915.48   1.06595068
2916.48   1.06595068
2917.48   1.06595068
2918.48   1.06595068
2919.48   1.06595068
2920.48   1.06595068
2921.48   1.06595068
2922.48   1.06595068
2923.48   1.06595068
2924.48   1.06595068
2925.48   1.06595068
2926.48   1.06595068
2927.48   1.06595068
2928.48   1.06595068
2929.48   1.06595068
2930.48   1.06595068
2931.48   1.06595068
2932.48   1.06595068
2933.48   1.06595068
2934.48   1.06595068
2935.48   1.06595068
2936.48   1.06595068
2937.48   1.06595068
2938.49   1.06595068
2939.49   1.06595068
2940.49   1.06595068
2941.49   1.06595068
2942.49   1.06595068
2943.49   1.06595068
2944.49   1.06595068
2945.49   1.06595068
2946.49   1.06595068
2947.49   1.06595068
2948.49   1.06595068
2949.49   1.06595068
2950.49   1.06595068
2951.49   1.06595068
2952.49   1.06595068
2953.49   1.06595068
2954.49   1.06595068
2955.49   1.06595068
2956.49   1.06595068
2957.49   1.06595068
2958.49   1.06595068
2959.49   1.06595068
2960.49   1.06595068
2961.49   1.06595068
2962.49   1.06595068
2963.49   1.06595068
2964.49   1.06595068
2965.49   1.06595068
2966.49   1.06595068
2967.49   1.06595068
2968.49   1.06595068
2969.49   1.06595068
2970.49   1.06595068
2971.49   1.06595068
2972.49   1.06595068
2973.49   1.06595068
2974.49   1.06595068
2975.49   1.06595068
2976.49   1.06595068
2977.49   1.06595068
2978.49   1.06595068
2979.49   1.06595068
2980.49   1.06595068
2981.49   1.06595068
2982.49   1.06595068
2983.49   1.06595068
2984.49   1.06595068
2985.49   1.06595068
2986.49   1.06595068
2987.49   1.06595068
2988.49   1.06595068
2989.49   1.06595068
2990.49   1.06595068
2991.49   1.06595068
2992.49   1.06595068
2993.49   1.06595068
2994.49   1.06595068
2995.49   1.06595068
2996.49   1.06595068
2997.49   1.06595068
2998.49   1.06595068
2999.50   1.06595068
3000.50   1.06595068
3001.50   1.06595068
3002.50   1.06595068
3003.50   1.06595068
3004.50   1.06595068
3005.50   1.06595068
3006.50   1.06595068
3007.50   1.06595068
3008.50   1.06595068
3009.50   1.06595068
3010.50   1.06595068
3011.50   1.06595068
3012.50   1.06595068
3013.50   1.06595068
3014.50   1.06595068
3015.50   1.06595068
3016.50   1.06595068
3017.50   1.06595068
3018.50   1.06595068
3019.50   1.06595068
3020.50   1.06595068
3021.50   1.06595068
3022.50   1.06595068
3023.50   1.06595068
3024.50   1.06595068
3025.50   1.06595068
3026.50   1.06595068
3027.50   1.06595068
3028.50   1.06595068
3029.50   1.06595068
3030.50   1.06595068
3031.50   1.06595068
3032.50   1.06595068
3033.50   1.06595068
3034.50   1.06595068
3035.50   1.06595068
3036.50   1.06595068
3037.50   1.06595068
3038.50   1.06595068
3039.50   1.06595068
3040.50   1.06595068
3041.50   1.06595068
3042.50   1.06595068
3043.50   1.06595068
3044.50   1.06595068
3045.50   1.06595068
3046.50   1.06595068
3047.50   1.06595068
3048.50   1.06595068
3049.50   1.06595068
3050.50   1.06595068
3051.50   1.06595068
3052.50   1.06595068
3053.50   1.06595068
3054.50   1.06595068
3055.50   1.06595068
3056.50   1.06595068
3057.50   1.06595068
3058.50   1.06595068
3059.51   1.06595068
3060.51   1.06595068
3061.51   1.06595068
3062.51   1.06595068
3063.51   1.06595068
3064.51   1.06595068
3065.51   1.06595068
3066.51   1.06595068
3067.51   1.06595068
3068.51   1.06595068
3069.51   1.06595068
3070.51   1.06595068
3071.51   1.06595068
3072.51   1.06595068
3073.51   1.06595068
3074.51   1.06595068
3075.51   1.06595068
3076.51   1.06595068
3077.51   1.06595068
3078.51   1.06595068
3079.51   1.06595068
3080.51   1.06595068
3081.51   1.06595068
3082.51   1.06595068
3083.51   1.06595068
3084.51   1.06595068
3085.51   1.06595068
3086.51   1.06595068
3087.51   1.06595068
3088.51   1.06595068
3089.51   1.06595068
3090.51   1.06595068
3091.51   1.06595068
3092.51   1.06595068
3093.51   1.06595068
3094.51   1.06595068
3095.51   1.06595068
3096.51   1.06595068
3097.51   1.06595068
3098.51   1.06595068
3099.51   1.06595068
3100.51   1.06595068
3101.51   1.06595068
3102.51   1.06595068
3103.51   1.06595068
3104.51   1.06595068
3105.51   1.06595068
3106.51   1.06595068
3107.51   1.06595068
3108.51   1.06595068
3109.51   1.06595068
3110.51   1.06595068
3111.51   1.06595068
3112.51   1.06595068
3113.51   1.06595068
3114.51   1.06595068
3115.51   1.06595068
3116.51   1.06595068
3117.51   1.06595068
3118.51   1.06595068
3119.51   1.06595068
3120.52   1.06595068
3121.52   1.06595068
3122.52   1.06595068
3123.52   1.06595068
3124.52   1.06595068
3125.52   1.06595068
3126.52   1.06595068
3127.52   1.06595068
3128.52   1.06595068
3129.52   1.06595068
3130.52   1.06595068
3131.52   1.06595068
3132.52   1.06595068
3133.52   1.06595068
3134.52   1.06595068
3135.52   1.06595068
3136.52   1.06595068
3137.52   1.06595068
3138.52   1.06595068
3139.52   1.06595068
3140.52   1.06595068
3141.52   1.06595068
3142.52   1.06595068
3143.52   1.06595068
3144.52   1.06595068
3145.52   1.06595068
3146.52   1.06595068
3147.52   1.06595068
3148.52   1.06595068
3149.52   1.06595068
3150.52   1.06595068
3151.52   1.06595068
3152.52   1.06595068
3153.52   1.06595068
3154.52   1.06595068
3155.52   1.06595068
3156.52   1.06595068
3157.52   1.06595068
3158.52   1.06595068
3159.52   1.06595068
3160.52   1.06595068
3161.52   1.06595068
3162.52   1.06595068
3163.52   1.06595068
3164.52   1.06595068
3165.52   1.06595068
3166.52   1.06595068
3167.52   1.06595068
3168.52   1.06595068
3169.52   1.06595068
3170.52   1.06595068
3171.52   1.06595068
3172.52   1.06595068
3173.52   1.06595068
3174.52   1.06595068
3175.52   1.06595068
3176.52   1.06595068
3177.52   1.06595068
3178.52   1.06595068
3179.52   1.06595068
3180.53   1.06595068
3181.53   1.06595068
3182.53   1.06595068
3183.53   1.06595068
3184.53   1.06595068
3185.53   1.06595068
3186.53   1.06595068
3187.53   1.06595068
3188.53   1.06595068
3189.53   1.06595068
3190.53   1.06595068
3191.53   1.06595068
3192.53   1.06595068
3193.53   1.06595068
3194.53   1.06595068
3195.53   1.06595068
3196.53   1.06595068
3197.53   1.06595068
3198.53   1.06595068
3199.53   1.06595068
3200.53   1.06595068
3201.53   1.06595068
3202.53   1.06595068
3203.53   1.06595068
3204.53   1.06595068
3205.53   1.06595068
3206.53   1.06595068
3207.53   1.06595068
3208.53   1.06595068
3209.53   1.06595068
3210.53   1.06595068
3211.53   1.06595068
3212.53   1.06595068
3213.53   1.06595068
3214.53   1.06595068
3215.53   1.06595068
3216.53   1.06595068
3217.53   1.06595068
3218.53   1.06595068
3219.53   1.06595068
3220.53   1.06595068
3221.53   1.06595068
3222.53   1.06595068
3223.53   1.06595068
3224.53   1.06595068
3225.53   1.06595068
3226.53   1.06595068
3227.53   1.06595068
3228.53   1.06595068
3229.53   1.06595068
3230.53   1.06595068
3231.53   1.06595068
3232.53   1.06595068
3233.53   1.06595068
3234.53   1.06595068
3235.53   1.06595068
3236.53   1.06595068
3237.53   1.06595068
3238.53   1.06595068
3239.53   1.06595068
3240.53   1.06595068
3241.54   1.06595068
3242.54   1.06595068
3243.54   1.06595068
3244.54   1.06595068
3245.54   1.06595068
3246.54   1.06595068
3247.54   1.06595068
3248.54   1.06595068
3249.54   1.06595068
3250.54   1.06595068
3251.54   1.06595068
3252.54   1.06595068
3253.54   1.06595068
3254.54   1.06595068
3255.54   1.06595068
3256.54   1.06595068
3257.54   1.06595068
3258.54   1.06595068
3259.54   1.06595068
3260.54   1.06595068
3261.54   1.06595068
3262.54   1.06595068
3263.54   1.06595068
3264.54   1.06595068
3265.54   1.06595068
3266.54   1.06595068
3267.54   1.06595068
3268.54   1.06595068
3269.54   1.06595068
3270.54   1.06595068
3271.54   1.06595068
3272.54   1.06595068
3273.54   1.06595068
3274.54   1.06595068
3275.54   1.06595068
3276.54   1.06595068
3277.54   1.06595068
3278.54   1.06595068
3279.54   1.06595068
3280.54   1.06595068
3281.54   1.06595068
3282.54   1.06595068
3283.54   1.06595068
3284.54   1.06595068
3285.54   1.06595068
3286.54   1.06595068
3287.54   1.06595068
3288.54   1.06595068
3289.54   1.06595068
3290.54   1.06595068
3291.54   1.06595068
3292.54   1.06595068
3293.54   1.06595068
3294.54   1.06595068
3295.54   1.06595068
3296.54   1.06595068
3297.54   1.06595068
3298.54   1.06595068
3299.54   1.06595068
3300.54   1.06595068
3301.54   1.06595068
3302.55   1.06595068
3303.55   1.06595068
3304.55   1.06595068
3305.55   1.06595068
3306.55   1.06595068
3307.55   1.06595068
3308.55   1.06595068
3309.55   1.06595068
3310.55   1.06595068
3311.55   1.06595068
3312.55   1.06595068
3313.55   1.06595068
3314.55   1.06595068
3315.55   1.06595068
3316.55   1.06595068
3317.55   1.06595068
3318.55   1.06595068
3319.55   1.06595068
3320.55   1.06595068
3321.55   1.06595068
3322.55   1.06595068
3323.55   1.06595068
3324.55   1.06595068
3325.55   1.06595068
3326.55   1.06595068
3327.55   1.06595068
3328.55   1.06595068
3329.55   1.06595068
3330.55   1.06595068
3331.55   1.06595068
3332.55   1.06595068
3333.55   1.06595068
3334.55   1.06595068
3335.55   1.06595068
3336.55   1.06595068
3337.55   1.06595068
3338.55   1.06595068
3339.55   1.06595068
3340.55   1.06595068
3341.55   1.06595068
3342.55   1.06595068
3343.55   1.06595068
3344.55   1.06595068
3345.55   1.06595068
3346.55   1.06595068
3347.55   1.06595068
3348.55   1.06595068
3349.55   1.06595068
3350.55   1.06595068
3351.55   1.06595068
3352.55   1.06595068
3353.55   1.06595068
3354.55   1.06595068
3355.55   1.06595068
3356.55   1.06595068
3357.55   1.06595068
3358.55   1.06595068
3359.55   1.06595068
3360.55   1.06595068
3361.55   1.06595068
3362.56   1.06595068
3363.56   1.06595068
3364.56   1.06595068
3365.56   1.06595068
3366.56   1.06595068
3367.56   1.06595068
3368.56   1.06595068
3369.56   1.06595068
3370.56   1.06595068
3371.56   1.06595068
3372.56   1.06595068
3373.56   1.06595068
3374.56   1.06595068
3375.56   1.06595068
3376.56   1.06595068
3377.56   1.06595068
3378.56   1.06595068
3379.56   1.06595068
3380.56   1.06595068
3381.56   1.06595068
3382.56   1.06595068
3383.56   1.06595068
3384.56   1.06595068
3385.56   1.06595068
3386.56   1.06595068
3387.56   1.06595068
3388.56   1.06595068
3389.56   1.06595068
3390.56   1.06595068
3391.56   1.06595068
3392.56   1.06595068
3393.56   1.06595068
3394.56   1.06595068
3395.56   1.06595068
3396.56   1.06595068
3397.56   1.06595068
3398.56   1.06595068
3399.56   1.06595068
3400.56   1.06595068
3401.56   1.06595068
3402.56   1.06595068
3403.56   1.06595068
3404.56   1.06595068
3405.56   1.06595068
3406.56   1.06595068
3407.56   1.06595068
3408.56   1.06595068
3409.56   1.06595068
3410.56   1.06595068
3411.56   1.06595068
3412.56   1.06595068
3413.56   1.06595068
3414.56   1.06595068
3415.56   1.06595068
3416.56   1.06595068
3417.56   1.06595068
3418.56   1.06595068
3419.56   1.06595068
3420.56   1.06595068
3421.56   1.06595068
3422.56   1.06595068
3423.57   1.06595068
3424.57   1.06595068
3425.57   1.06595068
3426.57   1.06595068
3427.57   1.06595068
3428.57   1.06595068
3429.57   1.06595068
3430.57   1.06595068
3431.57   1.06595068
3432.57   1.06595068
3433.57   1.06595068
3434.57   1.06595068
3435.57   1.06595068
3436.57   1.06595068
3437.57   1.06595068
3438.57   1.06595068
3439.57   1.06595068
3440.57   1.06595068
3441.57   1.06595068
3442.57   1.06595068
3443.57   1.06595068
3444.57   1.06595068
3445.57   1.06595068
3446.57   1.06595068
3447.57   1.06595068
3448.57   1.06595068
3449.57   1.06595068
3450.57   1.06595068
3451.57   1.06595068
3452.57   1.06595068
3453.57   1.06595068
3454.57   1.06595068
3455.57   1.06595068
3456.57   1.06595068
3457.57   1.06595068
3458.57   1.06595068
3459.57   1.06595068
3460.57   1.06595068
3461.57   1.06595068
3462.57   1.06595068
3463.57   1.06595068
3464.57   1.06595068
3465.57   1.06595068
3466.57   1.06595068
3467.57   1.06595068
3468.57   1.06595068
3469.57   1.06595068
3470.57   1.06595068
3471.57   1.06595068
3472.57   1.06595068
3473.57   1.06595068
3474.57   1.06595068
3475.57   1.06595068
3476.57   1.06595068
3477.57   1.06595068
3478.57   1.06595068
3479.57   1.06595068
3480.57   1.06595068
3481.57   1.06595068
3482.57   1.06595068
3483.58   1.06595068
3484.58   1.06595068
3485.58   1.06595068
3486.58   1.06595068
3487.58   1.06595068
3488.58   1.06595068
3489.58   1.06595068
3490.58   1.06595068
3491.58   1.06595068
3492.58   1.06595068
3493.58   1.06595068
3494.58   1.06595068
3495.58   1.06595068
3496.58   1.06595068
3497.58   1.06595068
3498.58   1.06595068
3499.58   1.06595068
3500.58   1.06595068
3501.58   1.06595068
3502.58   1.06595068
3503.58   1.06595068
3504.58   1.06595068
3505.58   1.06595068
3506.58   1.06595068
3507.58   1.06595068
3508.58   1.06595068
3509.58   1.06595068
3510.58   1.06595068
3511.58   1.06595068
3512.58   1.06595068
3513.58   1.06595068
3514.58   1.06595068
3515.58   1.06595068
3516.58   1.06595068
3517.58   1.06595068
3518.58   1.06595068
3519.58   1.06595068
3520.58   1.06595068
3521.58   1.06595068
3522.58   1.06595068
3523.58   1.06595068
3524.58   1.06595068
3525.58   1.06595068
3526.58   1.06595068
3527.58   1.06595068
3528.58   1.06595068
3529.58   1.06595068
3530.58   1.06595068
3531.58   1.06595068
3532.58   1.06595068
3533.58   1.06595068
3534.58   1.06595068
3535.58   1.06595068
3536.58   1.06595068
3537.58   1.06595068
3538.58   1.06595068
3539.58   1.06595068
3540.58   1.06595068
3541.58   1.06595068
3542.58   1.06595068
3543.58   1.06595068
3544.59   1.06595068
3545.59   1.06595068
3546.59   1.06595068
3547.59   1.06595068
3548.59   1.06595068
3549.59   1.06595068
3550.59   1.06595068
3551.59   1.06595068
3552.59   1.06595068
3553.59   1.06595068
3554.59   1.06595068
3555.59   1.06595068
3556.59   1.06595068
3557.59   1.06595068
3558.59   1.06595068
3559.59   1.06595068
3560.59   1.06595068
3561.59   1.06595068
3562.59   1.06595068
3563.59   1.06595068
3564.59   1.06595068
3565.59   1.06595068
3566.59   1.06595068
3567.59   1.06595068
3568.59   1.06595068
3569.59   1.06595068
3570.59   1.06595068
3571.59   1.06595068
3572.59   1.06595068
3573.59   1.06595068
3574.59   1.06595068
3575.59   1.06595068
3576.59   1.06595068
3577.59   1.06595068
3578.59   1.06595068
3579.59   1.06595068
3580.59   1.06595068
3581.59   1.06595068
3582.59   1.06595068
3583.59   1.06595068
3584.59   1.06595068
3585.59   1.06595068
3586.59   1.06595068
3587.59   1.06595068
3588.59   1.06595068
3589.59   1.06595068
3590.59   1.06595068
3591.59   1.06595068
3592.59   1.06595068
3593.59   1.06595068
3594.59   1.06595068
3595.59   1.06595068
3596.59   1.06595068
3597.59   1.06595068
3598.59   1.06595068
3599.59   1.06595068
3600.59   1.06595068
3601.59   1.06595068
3602.59   1.06595068
3603.59   1.06595068
3604.60   1.06595068
3605.60   1.06595068
3606.60   1.06595068
3607.60   1.06595068
3608.60   1.06595068
3609.60   1.06595068
3610.60   1.06595068
3611.60   1.06595068
3612.60   1.06595068
3613.60   1.06595068
3614.60   1.06595068
3615.60   1.06595068
3616.60   1.06595068
3617.60   1.06595068
3618.60   1.06595068
3619.60   1.06595068
3620.60   1.06595068
3621.60   1.06595068
3622.60   1.06595068
3623.60   1.06595068
3624.60   1.06595068
3625.60   1.06595068
3626.60   1.06595068
3627.60   1.06595068
3628.60   1.06595068
3629.60   1.06595068
3630.60   1.06595068
3631.60   1.06595068
3632.60   1.06595068
3633.60   1.06595068
3634.60   1.06595068
3635.60   1.06595068
3636.60   1.06595068
3637.60   1.06595068
3638.60   1.06595068
3639.60   1.06595068
3640.60   1.06595068
3641.60   1.06595068
3642.60   1.06595068
3643.60   1.06595068
3644.60   1.06595068
3645.60   1.06595068
3646.60   1.06595068
3647.60   1.06595068
3648.60   1.06595068
3649.60   1.06595068
3650.60   1.06595068
3651.60   1.06595068
3652.60   1.06595068
3653.60   1.06595068
3654.60   1.06595068
3655.60   1.06595068
3656.60   1.06595068
3657.60   1.06595068
3658.60   1.06595068
3659.60   1.06595068
3660.60   1.06595068
3661.60   1.06595068
3662.60   1.06595068
3663.60   1.06595068
3664.60   1.06595068
3665.61   1.06595068
3666.61   1.06595068
3667.61   1.06595068
3668.61   1.06595068
3669.61   1.06595068
3670.61   1.06595068
3671.61   1.06595068
3672.61   1.06595068
3673.61   1.06595068
3674.61   1.06595068
3675.61   1.06595068
3676.61   1.06595068
3677.61   1.06595068
3678.61   1.06595068
3679.61   1.06595068
3680.61   1.06595068
3681.61   1.06595068
3682.61   1.06595068
3683.61   1.06595068
3684.61   1.06595068
3685.61   1.06595068
3686.61   1.06595068
3687.61   1.06595068
3688.61   1.06595068
3689.61   1.06595068
3690.61   1.06595068
3691.61   1.06595068
3692.61   1.06595068
3693.61   1.06595068
3694.61   1.06595068
3695.61   1.06595068
3696.61   1.06595068
3697.61   1.06595068
3698.61   1.06595068
3699.61   1.06595068
3700.61   1.06595068
3701.61   1.06595068
3702.61   1.06595068
3703.61   1.06595068
3704.61   1.06595068
3705.61   1.06595068
3706.61   1.06595068
3707.61   1.06595068
3708.61   1.06595068
3709.61   1.06595068
3710.61   1.06595068
3711.61   1.06595068
3712.61   1.06595068
3713.61   1.06595068
3714.61   1.06595068
3715.61   1.06595068
3716.61   1.06595068
3717.61   1.06595068
3718.61   1.06595068
3719.61   1.06595068
3720.61   1.06595068
3721.61   1.06595068
3722.61   1.06595068
3723.61   1.06595068
3724.61   1.06595068
3725.61   1.06595068
3726.62   1.06595068
3727.62   1.06595068
3728.62   1.06595068
3729.62   1.06595068
3730.62   1.06595068
3731.62   1.06595068
3732.62   1.06595068
3733.62   1.06595068
3734.62   1.06595068
3735.62   1.06595068
3736.62   1.06595068
3737.62   1.06595068
3738.62   1.06595068
3739.62   1.06595068
3740.62   1.06595068
3741.62   1.06595068
3742.62   1.06595068
3743.62   1.06595068
3744.62   1.06595068
3745.62   1.06595068
3746.62   1.06595068
3747.62   1.06595068
3748.62   1.06595068
3749.62   1.06595068
3750.62   1.06595068
3751.62   1.06595068
3752.62   1.06595068
3753.62   1.06595068
3754.62   1.06595068
3755.62   1.06595068
3756.62   1.06595068
3757.62   1.06595068
3758.62   1.06595068
3759.62   1.06595068
3760.62   1.06595068
3761.62   1.06595068
3762.62   1.06595068
3763.62   1.06595068
3764.62   1.06595068
3765.62   1.06595068
3766.62   1.06595068
3767.62   1.06595068
3768.62   1.06595068
3769.62   1.06595068
3770.62   1.06595068
3771.62   1.06595068
3772.62   1.06595068
3773.62   1.06595068
3774.62   1.06595068
3775.62   1.06595068
3776.62   1.06595068
3777.62   1.06595068
3778.62   1.06595068
3779.62   1.06595068
3780.62   1.06595068
3781.62   1.06595068
3782.62   1.06595068
3783.62   1.06595068
3784.62   1.06595068
3785.62   1.06595068
3786.63   1.06595068
3787.63   1.06595068
3788.63   1.06595068
3789.63   1.06595068
3790.63   1.06595068
3791.63   1.06595068
3792.63   1.06595068
3793.63   1.06595068
3794.63   1.06595068
3795.63   1.06595068
3796.63   1.06595068
3797.63   1.06595068
3798.63   1.06595068
3799.63   1.06595068
3800.63   1.06595068
3801.63   1.06595068
3802.63   1.06595068
3803.63   1.06595068
3804.63   1.06595068
3805.63   1.06595068
3806.63   1.06595068
3807.63   1.06595068
3808.63   1.06595068
3809.63   1.06595068
3810.63   1.06595068
3811.63   1.06595068
3812.63   1.06595068
3813.63   1.06595068
3814.63   1.06595068
3815.63   1.06595068
3816.63   1.06595068
3817.63   1.06595068
3818.63   1.06595068
3819.63   1.06595068
3820.63   1.06595068
3821.63   1.06595068
3822.63   1.06595068
3823.63   1.06595068
3824.63   1.06595068
3825.63   1.06595068
3826.63   1.06595068
3827.63   1.06595068
3828.63   1.06595068
3829.63   1.06595068
3830.63   1.06595068
3831.63   1.06595068
3832.63   1.06595068
3833.63   1.06595068
3834.63   1.06595068
3835.63   1.06595068
3836.63   1.06595068
3837.63   1.06595068
3838.63   1.06595068
3839.63   1.06595068
3840.63   1.06595068
3841.63   1.06595068
3842.63   1.06595068
3843.63   1.06595068
3844.63   1.06595068
3845.63   1.06595068
3846.63   1.06595068
3847.64   1.06595068
3848.64   1.06595068
3849.64   1.06595068
3850.64   1.06595068
3851.64   1.06595068
3852.64   1.06595068
3853.64   1.06595068
3854.64   1.06595068
3855.64   1.06595068
3856.64   1.06595068
3857.64   1.06595068
3858.64   1.06595068
3859.64   1.06595068
3860.64   1.06595068
3861.64   1.06595068
3862.64   1.06595068
3863.64   1.06595068
3864.64   1.06595068
3865.64   1.06595068
3866.64   1.06595068
3867.64   1.06595068
3868.64   1.06595068
3869.64   1.06595068
3870.64   1.06595068
3871.64   1.06595068
3872.64   1.06595068
3873.64   1.06595068
3874.64   1.06595068
3875.64   1.06595068
3876.64   1.06595068
3877.64   1.06595068
3878.64   1.06595068
3879.64   1.06595068
3880.64   1.06595068
3881.64   1.06595068
3882.64   1.06595068
3883.64   1.06595068
3884.64   1.06595068
3885.64   1.06595068
3886.64   1.06595068
3887.64   1.06595068
3888.64   1.06595068
3889.64   1.06595068
3890.64   1.06595068
3891.64   1.06595068
